2025-06-04 10:00:20	5
2025-06-05 10:00:24	8
2025-06-06 10:00:15	11
2025-06-07 10:00:19	15
2025-06-08 10:00:21	18
2025-06-09 10:00:13	22
2025-06-10 10:00:21	27
2025-06-11 10:00:20	29
2025-06-12 10:00:45	31
2025-06-13 10:00:25	35
2025-06-14 10:00:15	40
2025-06-15 10:00:23	15
2025-06-16 10:00:11	47
2025-06-17 10:00:12	49
2025-06-18 10:00:13	50
2025-06-19 10:00:11	54
2025-06-20 10:00:17	58
2025-06-21 10:00:29	59
2025-06-22 10:00:14	60
2025-06-23 10:00:15	62
2025-06-24 10:00:14	62
2025-06-25 10:00:14	62
2025-06-26 10:00:13	15
2025-06-27 10:00:12	15
2025-06-28 10:00:12	67
2025-06-29 10:00:13	68
2025-06-30 10:00:11	68
2025-07-01 10:00:12	70
2025-07-02 10:00:14	71
2025-07-03 10:00:21	72
2025-07-04 10:00:18	73
2025-07-05 10:00:17	78
2025-07-06 10:00:16	78
2025-07-07 10:00:18	79
2025-07-08 10:00:16	79
2025-07-09 10:00:15	79
2025-07-10 10:00:17	81
2025-07-11 10:00:17	81
2025-07-12 10:00:13	81
2025-07-13 10:00:17	85
2025-07-14 10:00:18	87
2025-07-15 10:00:17	88
2025-07-16 10:00:16	90
2025-07-17 10:00:18	92
2025-07-18 10:00:16	92
2025-07-19 10:00:15	93
2025-07-20 10:00:19	94
2025-07-21 10:00:17	94
2025-07-22 10:00:17	95
2025-07-23 10:00:16	96
2025-07-24 10:00:21	96
2025-07-25 10:00:17	98
2025-07-26 10:00:19	99
